sale_date,sku,quantity,revenue_local,currency,status,channel
2022-02-10,JNE3648-TP-XXL,425,19.0,UNKNOWN,UNKNOWN,international
2022-02-10,J0300-TP-XXL,243,4.0,UNKNOWN,UNKNOWN,international
2022-02-10,SHIPPING,2578,0.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3669-TU-XL,562,2.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3688-TU-L,537,0.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3674-TU-L,500,33.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0077-SKD-S,1625,13.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0172-TP-L,425,26.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0300-TP-L,243,0.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0119-TP-L,500,62.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0098-TP-L,431,4.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0113-TP-L,500,3.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0342-TP-L,500,2.0,UNKNOWN,UNKNOWN,international
2022-02-11,SET268-KR-NP-XXL,925,246.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0202-TP-XXL,593,4.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3660-TP-XL,387,25.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0090-TP-XL,693,28.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0202-TP-L,593,5.0,UNKNOWN,UNKNOWN,international
2022-02-11,J0120-TP-L,387,2.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3670-TU-L,443,5.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3665-TP-L,387,119.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3678-TU-L,425,4.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3744-TU-L,562,0.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3679-TU-L,456,4.0,UNKNOWN,UNKNOWN,international
2022-02-11,JNE3684-TU-L,318,1.0,UNKNOWN,UNKNOWN,international
2022-02-11,SET268-KR-NP-L,925,134.0,UNKNOWN,UNKNOWN,international
2022-02-11,SET268-KR-NP-M,925,148.0,UNKNOWN,UNKNOWN,international
2022-02-11,SHIPPING,3500,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3855,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3853,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3849,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3848,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3852,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3827,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3832,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3830,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3828,299,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3839,374,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3840,374,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3844,374,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3845,374,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3846,374,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,CMB5-JNE3847,374,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-XS,1312,61.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-S,1312,16.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-M,1312,19.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-L,1312,8.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-XL,1312,6.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-XXL,1312,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET316-KR-DPT-XXXL,1312,3.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-XS,1162,5.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-S,1162,5.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-M,1162,5.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-L,1162,4.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-XL,1162,5.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-XXL,1162,5.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET323-KR-NP-XXXL,1162,25.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-XS,525,43.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-S,525,28.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-M,525,94.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-L,525,88.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-XL,525,93.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-XXL,525,60.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3771-KR-XXXL,525,33.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-XS,562,108.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-S,562,58.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-M,562,0.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-L,562,133.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-XL,562,34.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-XXL,562,7.0,UNKNOWN,UNKNOWN,international
2022-02-12,JNE3611-KR-XXXL,562,8.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-XS,737,25.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-S,737,11.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-M,737,23.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-L,737,42.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-XL,737,59.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-XXL,737,56.0,UNKNOWN,UNKNOWN,international
2022-02-12,SET306-KR-PP-XXXL,737,35.0,UNKNOWN,UNKNOWN,international
2022-02-12,SHIPPING,16800,0.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET062-KR-SP-L,925,7.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET062-KR-SP-M,925,5.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET331-KR-NP-XXL,650,72.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET331-KR-NP-L,650,51.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET331-KR-NP-M,650,56.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET331-KR-NP-S,650,85.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET268-KR-NP-M,925,148.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET268-KR-NP-L,925,134.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0370-SKD-XXL,1237,57.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0370-SKD-XL,1237,43.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0370-SKD-L,1237,40.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0370-SKD-M,1237,49.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0370-SKD-S,1237,46.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0238-LCD-L,1937,9.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0252-SKD-XL,1037,2.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0131-KR-M,418,4.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0131-KR-S,418,5.0,UNKNOWN,UNKNOWN,international
2022-02-14,SHIPPING,3749,0.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0131-KR-XL,418,1.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0252-SKD-XXL,1037,10.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET062-KR-SP-XL,925,53.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET301-KR-PP-L,1312,52.0,UNKNOWN,UNKNOWN,international
2022-02-14,J0131-KR-L,418,5.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET326-KR-PP-XL,687,48.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET326-KR-PP-L,687,32.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET326-KR-PP-M,687,44.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET268-KR-NP-S,925,309.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET225-KR-NP-M,750,1.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET301-KR-PP-M,1312,61.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET331-KR-NP-XXXL,650,48.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET331-KR-NP-XL,650,38.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET240-KR-PP-S,775,61.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET306-KR-PP-M,737,23.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET306-KR-PP-XXXL,737,35.0,UNKNOWN,UNKNOWN,international
2022-02-14,JNE3571-KR-M,425,135.0,UNKNOWN,UNKNOWN,international
2022-02-14,PJNE3445-KR-5XL,537,37.0,UNKNOWN,UNKNOWN,international
2022-02-14,PJNE3445-KR-4XL,537,38.0,UNKNOWN,UNKNOWN,international
2022-02-14,JNE3571-KR-XL,425,68.0,UNKNOWN,UNKNOWN,international
2022-02-14,SAR050,598,1.0,UNKNOWN,UNKNOWN,international
2022-02-14,SAR049,598,92.0,UNKNOWN,UNKNOWN,international
2022-02-14,SET062-KR-SP-XXL,925,63.0,UNKNOWN,UNKNOWN,international
2022-02-14,SHIPPING,3749,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE2009-KR-310-L,462,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE2009-KR-310-M,462,69.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE2009-KR-310-XL,462,5.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE2009-KR-310-XXL,462,2.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3439-KR-L,350,57.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3439-KR-M,350,116.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3439-KR-XL,350,51.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3439-KR-XXL,350,92.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3440-KR-L,387,101.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3440-KR-M,387,169.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3440-KR-XL,387,168.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3440-KR-XXL,387,251.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3489-KR-L,387,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3489-KR-M,387,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3489-KR-XL,387,81.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3489-KR-XXL,387,200.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3528-KR-L,356,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3528-KR-M,356,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3528-KR-XL,356,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3528-KR-XXL,356,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3528-KR-XXXL,356,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3561-KR-L,462,2.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3561-KR-M,462,5.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3561-KR-XL,462,4.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3561-KR-XXL,462,16.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3561-KR-XXXL,462,7.0,UNKNOWN,UNKNOWN,international
2022-02-16,SHIPPING,4400,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,BTM002-L,425,57.0,UNKNOWN,UNKNOWN,international
2022-02-16,BTM002-M,425,35.0,UNKNOWN,UNKNOWN,international
2022-02-16,BTM002-XL,425,59.0,UNKNOWN,UNKNOWN,international
2022-02-16,BTM005-L,425,499.0,UNKNOWN,UNKNOWN,international
2022-02-16,BTM005-M,425,327.0,UNKNOWN,UNKNOWN,international
2022-02-16,BTM005-XL,425,130.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0113-TP-M,500,11.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0118-TP-L,425,61.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0119-TP-L,500,62.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0196-TP-L,537,8.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0197-TP-M,562,3.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0213-TP-M,537,18.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0301-TP-L,387,3.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE2171-KR-437-XL,500,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3225-KR-M,393,2.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3404-KR-XL,462,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3488-KR-M,356,3.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3553-KR-XL,462,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3560-KR-M,462,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3571-KR-M,425,135.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3605-KR-XL,462,5.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3640-TP-M,425,131.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3669-TU-L,562,1.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3671-TU-M,500,15.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3680-TU-L,462,4.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3686-TU-L,456,4.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3697-KR-M,462,11.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3708-TU-L,650,4.0,UNKNOWN,UNKNOWN,international
2022-02-16,SHIPPING,3080,0.0,UNKNOWN,UNKNOWN,international
2022-02-16,SET110-KR-PP-L,825,39.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0306-DR-M,650,12.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0091-TP-XXL,306,45.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0148-SET-L,856,7.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3160-KR-M,687,13.0,UNKNOWN,UNKNOWN,international
2022-02-16,JNE3399-KR-XXL,587,4.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0236-SKD-L,1237,6.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0236-SKD-XL,1237,5.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0006-SET-M,925,183.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0230-SKD-L,1425,55.0,UNKNOWN,UNKNOWN,international
2022-02-16,J0230-SKD-XXL,1425,7.0,UNKNOWN,UNKNOWN,international
2022-02-16,SHIPPING,1600,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0148-SET-XXXL,856,51.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0371-SKD-L,1237,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3555-KR-L,462,3.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3558-KR-M,356,1.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3558-KR-S,356,1.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3561-KR-M,462,5.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3561-KR-S,462,17.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3566-KR-M,462,30.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3566-KR-S,462,55.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3570-KR-L,368,1.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3570-KR-XS,368,2.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3573-KR-M,456,1.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3573-KR-XL,456,2.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3630-KR-M,462,30.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3750-KR-L,500,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3750-KR-M,500,2.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3752-KR-M,431,3.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3796-KR-XS,431,27.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3819-KR-XL,650,4.0,UNKNOWN,UNKNOWN,international
2022-02-17,NW029-ST-SR-S,556,9.0,UNKNOWN,UNKNOWN,international
2022-02-17,NW031-TP-PJ-S,743,31.0,UNKNOWN,UNKNOWN,international
2022-02-17,SET263-KR-NP-S,775,44.0,UNKNOWN,UNKNOWN,international
2022-02-17,SET343-KR-NP-M,1237,37.0,UNKNOWN,UNKNOWN,international
2022-02-17,SHIPPING,5270,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0328-KR-L,1037,6.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0328-KR-M,1037,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0328-KR-S,1037,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0328-KR-XL,1037,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0328-KR-XS,1037,11.0,UNKNOWN,UNKNOWN,international
2022-02-17,J0328-KR-XXXL,1037,3.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3363-KR-1032-M,425,4.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3363-KR-1032-XS,425,51.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3404-KR-M,462,9.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3404-KR-XL,462,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3548-KR-L,462,98.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3548-KR-M,462,110.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3548-KR-XS,462,4.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3548-KR-XXXL,462,74.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3556-KR-XL,462,41.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3559-KR-XL,462,47.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3624-KR-XL,462,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,JNE3750-KR-S,500,18.0,UNKNOWN,UNKNOWN,international
2022-02-17,SHIPPING,5270,0.0,UNKNOWN,UNKNOWN,international
2022-02-17,SET252-KR-PP-M.,887,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET386-KR-NP-M,925,8.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET383-KR-NP-L,925,15.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3816-KR-XL,650,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3856-KR-L,687,57.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET385-KR-NP-XL,925,10.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET384-KR-NP-XXL,925,62.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3807-KR-XXL,687,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0352-KR-XXL,650,10.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET397-KR-NP-XL,1350,4.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET395-KR-NP-M,1275,79.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET395-KR-NP-XXL,1275,69.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET341-KR-NP-M,1312,53.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET341-KR-NP-XXL,1312,44.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET343-KR-NP-M,1237,37.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET343-KR-NP-XL,1237,31.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET343-KR-NP-XXXL,1237,27.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET394-KR-NP-L,1475,37.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET342-KR-NP-L,1237,38.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3837-KR-L,650,52.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3837-KR-XXL,650,59.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3675-TU-M,425,8.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3675-TU-L,425,4.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3675-TU-XL,425,3.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3675-TU-XXXL,425,8.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET279-LC-M,975,13.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET279-LC-L,975,40.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET279-LC-XL,975,51.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET279-LC-XXXL,975,20.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0174-TP-M,481,1.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0174-TP-L,481,3.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0174-TP-XL,481,1.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0174-TP-XXXL,481,1.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0306-DR-M,650,12.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0306-DR-L,650,29.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0306-DR-XL,650,5.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0306-DR-XXXL,650,8.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3709-DR-M,1075,10.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3709-DR-L,1075,18.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3709-DR-XL,1075,13.0,UNKNOWN,UNKNOWN,international
2022-02-19,JNE3709-DR-XXXL,1075,7.0,UNKNOWN,UNKNOWN,international
2022-02-19,J0396-DR-L,850,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,SHIPPING,8750,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET252-KR-PP-L,887,311.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET252-KR-PP-S.,887,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET252-KR-PP-M.,887,0.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET252-KR-PP-XXL,887,143.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET251-KR-PP-XS,887,78.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET251-KR-PP-L,887,52.0,UNKNOWN,UNKNOWN,international
2022-02-19,SET251-KR-PP-M,887,16.0,UNKNOWN,UNKNOWN,international
2022-02-19,SHIPPING,1860,0.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET336-KR-NP-S,1081,4.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET336-KR-NP-M,1081,3.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET336-KR-NP-L,1081,5.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0278-SET-S,968,10.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0278-SET-L,968,4.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET221-KR-NP-S,968,26.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET221-KR-NP-M,968,22.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET221-KR-NP-L,968,3.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET233-KR-PP-S,718,22.0,UNKNOWN,UNKNOWN,international
2022-02-21,SET233-KR-PP-M,718,5.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0130-SET-S,868,8.0,UNKNOWN,UNKNOWN,international
2022-02-21,JNE3567-KR-S,425,244.0,UNKNOWN,UNKNOWN,international
2022-02-21,JNE3567-KR-M,425,0.0,UNKNOWN,UNKNOWN,international
2022-02-21,JNE3567-KR-L,425,0.0,UNKNOWN,UNKNOWN,international
2022-02-21,JNE3750-KR-S,500,18.0,UNKNOWN,UNKNOWN,international
2022-02-21,JNE3750-KR-M,500,2.0,UNKNOWN,UNKNOWN,international
2022-02-21,JNE3750-KR-L,500,0.0,UNKNOWN,UNKNOWN,international
2022-02-21,SHIPPING,3000,0.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-L,1862,54.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-M,1862,55.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-S,1862,62.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-XL,1862,50.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-XS,1862,43.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-XXL,1862,47.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0224-SKD-XXXL,1862,46.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-L,1737,40.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-M,1737,30.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-S,1737,52.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-XL,1737,36.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-XS,1737,50.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-XXL,1737,45.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0225-SKD-XXXL,1737,20.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-L,1475,41.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-M,1475,36.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-S,1475,37.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-XL,1475,32.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-XS,1475,36.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-XXL,1475,35.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0375-SKD-XXXL,1475,27.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0398-DR-L,887,13.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0398-DR-M,887,5.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0398-DR-S,887,2.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0398-DR-XL,887,26.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0398-DR-XS,887,23.0,UNKNOWN,UNKNOWN,international
2022-02-21,J0398-DR-XXL,887,30.0,UNKNOWN,UNKNOWN,international
